2025-12-19 17:26:35 | INFO     | app | 🚀 Starting Messaging Platform...
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | UPDATE users SET last_seen=%s WHERE users.id = %s
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [generated in 0.00041s] (datetime.datetime(2025, 12, 19, 12, 23, 59, 686520, tzinfo=datetime.timezone.utc), 'ec0cbce5-792d-4dea-be18-5096566f71f9')
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [generated in 0.00067s] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.484s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.484s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.4844s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 17:53:59 | ERROR    | engineio.server | http://localhost:5173 is not an accepted origin. (further occurrences of this error will be logged with level INFO)
2025-12-19 17:53:59 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.1703s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.6528s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.6518s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.6527s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.conversation_id 
FROM conversation_members 
WHERE conversation_members.user_id = %s
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [generated in 0.00078s] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.2075s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.6892s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.6877s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.6874s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.conversation_id 
FROM conversation_members 
WHERE conversation_members.user_id = %s
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | [cached since 0.03503s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:53:59 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 17:54:00 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:02 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:06 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:11 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:16 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:21 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:26 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:31 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:36 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:42 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:47 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:54:53 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:55:00 | INFO     | engineio.server | http://localhost:5173 is not an accepted origin.
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 68.72s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 69.2s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 69.2s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 68.73s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 69.2s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 69.22s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 69.22s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.contact_id = %s AND contacts.status = %s
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [generated in 0.00130s] ('ec0cbce5-792d-4dea-be18-5096566f71f9', 'PENDING')
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 69.23s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.user_id = %s AND contacts.status = %s
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [generated in 0.00101s] ('ec0cbce5-792d-4dea-be18-5096566f71f9', 'ACCEPTED')
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 68.8s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 69.28s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 69.28s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 69.29s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 68.82s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 69.3s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.contact_id = %s AND contacts.status = %s
2025-12-19 17:55:08 | INFO     | sqlalchemy.engine.Engine | [cached since 0.06691s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9', 'PENDING')
